Individual,Year,Earnings,Group
824,10,38010.4187081646,JS
824,11,39035.762504167,JS
825,1,29754.487859195477,JS
825,2,31058.71151324226,JS
825,3,31834.428990806195,JS
825,4,33267.57020313584,JS
825,5,34611.35601787897,JS
825,6,35106.39864757907,JS
825,7,36907.26323453914,JS
825,8,37452.95603258259,JS
825,9,38327.4720010017,JS
825,10,38845.89955765269,JS
825,11,39767.76367992796,JS
826,1,28858.153880661284,JS
826,2,29698.02961956734,JS
826,3,31535.741591768692,JS
826,4,32202.863585016057,JS
826,5,32884.16560216252,JS
826,6,33401.20840942663,JS
826,7,34439.989348406125,JS
826,8,35316.72382982722,JS
826,9,37046.6991230147,JS
826,10,38133.13751626023,JS
826,11,39058.22301311947,JS
827,1,30141.164870712477,JS
827,2,31608.70779122138,JS
827,3,31507.151898388434,JS
827,4,32690.833541134634,JS
827,5,34616.243725388886,JS
827,6,35698.69865488317,JS
827,7,36087.88029155536,JS
827,8,37074.67064333532,JS
827,9,37126.11523756214,JS
827,10,37868.25695884174,JS
827,11,39043.8058089561,JS
828,1,29459.249941484704,JS
828,2,31084.720678200527,JS
828,3,31885.142518524728,JS
828,4,33369.504694721116,JS
828,5,33795.641903911266,JS
828,6,35011.301694564114,JS
828,7,35853.95360545008,JS
828,8,36654.15255358817,JS
828,9,37468.14604262873,JS
828,10,38089.678001816465,JS
828,11,38532.51421133863,JS
829,1,29550.468818256948,JS
829,2,31473.24247836515,JS
829,3,32582.657767653924,JS
829,4,33712.03182413753,JS
829,5,34646.88874523744,JS
829,6,35281.90884506398,JS
829,7,36215.99702450399,JS
829,8,36848.57944287963,JS
829,9,37335.877614519624,JS
829,10,38040.17697152544,JS
829,11,38930.259155884356,JS
830,1,30009.04540756801,JS
830,2,30785.838757829315,JS
830,3,32384.100867266774,JS
830,4,33721.48521172603,JS
830,5,35835.04229230462,JS
830,6,37034.68941714181,JS
830,7,38611.674327469525,JS
830,8,39201.69442706942,JS
830,9,39300.24544155539,JS
830,10,39735.33008406605,JS
830,11,40244.38462055692,JS
831,1,29694.773971656006,JS
831,2,31197.6279124889,JS
831,3,32482.24878151044,JS
831,4,33862.30813873616,JS
831,5,34263.31904634144,JS
831,6,34798.51642996946,JS
831,7,35620.50405040063,JS
831,8,36140.88025820243,JS
831,9,37324.46665508181,JS
831,10,37908.221407495264,JS
831,11,39450.053287473434,JS
832,1,29309.379088936494,JS
832,2,30322.875476698526,JS
832,3,30838.46142339609,JS
832,4,32044.485096968423,JS
832,5,33418.89617697258,JS
832,6,34050.41242542579,JS
832,7,34149.21675568297,JS
832,8,35037.469149814526,JS
832,9,36127.05657727617,JS
832,10,36951.64933353882,JS
832,11,38377.98002373312,JS
833,1,30600.45143419151,JS
833,2,31688.037216788696,JS
833,3,33327.31171193583,JS
833,4,33463.66460177694,JS
833,5,34061.18037959121,JS
833,6,34689.30688439338,JS
833,7,35526.00003664237,JS
833,8,36636.16489697725,JS
833,9,38005.962270422526,JS
833,10,38696.764864759505,JS
833,11,40200.20873763403,JS
834,1,29104.37596981844,JS
834,2,29963.193211349186,JS
834,3,31458.80598693772,JS
834,4,32506.765099062777,JS
834,5,33579.398527508325,JS
834,6,34396.12144395432,JS
834,7,36048.48021265773,JS
834,8,37973.30550407962,JS
834,9,38706.89949609065,JS
834,10,40412.96741961304,JS
834,11,40957.060999998415,JS
835,1,29863.226807154413,JS
835,2,30457.35512167614,JS
835,3,32009.5903435218,JS
835,4,33755.57523142914,JS
835,5,34872.21052973455,JS
835,6,36464.12505036854,JS
835,7,38008.23906589725,JS
835,8,38728.38702576166,JS
835,9,40735.45400694493,JS
835,10,41517.50119908739,JS
835,11,41909.180858100626,JS
836,1,30526.39854698515,JS
836,2,31057.11754038761,JS
836,3,32081.661421813726,JS
836,4,32465.65147852162,JS
836,5,33207.030234205944,JS
836,6,34915.63405658012,JS
836,7,35291.25805797484,JS
836,8,36439.995734876364,JS
836,9,36579.2752786426,JS
836,10,37329.079179225875,JS
836,11,38685.089575233265,JS
837,1,28853.533255878545,JS
837,2,29432.633313336377,JS
837,3,30932.581854693555,JS
837,4,31955.699583192873,JS
837,5,32778.35345890994,JS
837,6,33671.53566577462,JS
837,7,34648.921538682196,JS
837,8,35514.126951748345,JS
837,9,35793.982565952756,JS
837,10,36536.9387197756,JS
837,11,38155.02422277002,JS
838,1,30072.668309941986,JS
838,2,30748.993466666103,JS
838,3,31140.887891045833,JS
838,4,31903.990095970355,JS
838,5,32391.039752584136,JS
838,6,33065.991763261016,JS
838,7,34211.66118540885,JS
838,8,34681.59368684378,JS
838,9,36352.23527790343,JS
838,10,37675.27531565611,JS
838,11,38391.070789932455,JS
839,1,30674.75389441812,JS
839,2,31435.839066176406,JS
839,3,31249.184509321003,JS
839,4,32148.69960801923,JS
839,5,32780.16175029057,JS
839,6,34520.562414993525,JS
839,7,35374.82771812181,JS
839,8,36129.69040603859,JS
839,9,37426.11875493379,JS
839,10,38321.435735125655,JS
839,11,38828.819569506355,JS
840,1,30638.83373357486,JS
840,2,32175.421372411936,JS
840,3,33378.17098588184,JS
840,4,33965.181764137444,JS
840,5,34594.15074950345,JS
840,6,36457.460801718524,JS
840,7,37326.29035258611,JS
840,8,37983.337846845236,JS
840,9,39110.64727874056,JS
840,10,40556.65613283612,JS
840,11,41634.647255771015,JS
841,1,30597.622978622596,JS
841,2,32210.628763368935,JS
841,3,32543.34751259953,JS
841,4,33484.25107836064,JS
841,5,34871.479752911975,JS
841,6,36341.53485424542,JS
841,7,37026.256762096586,JS
841,8,37270.92227477882,JS
841,9,37210.491837957925,JS
841,10,38116.11929669594,JS
841,11,38771.66133410619,JS
842,1,30340.129380884973,JS
842,2,30577.84800603369,JS
842,3,31177.7234501312,JS
842,4,32265.626998888736,JS
842,5,33147.80436480532,JS
842,6,34056.02078809772,JS
842,7,34806.721639286676,JS
842,8,35466.34363576529,JS
842,9,36027.919024692186,JS
842,10,36165.14669180623,JS
842,11,36359.9386890082,JS
843,1,29949.95290168039,JS
843,2,30849.930948714114,JS
843,3,31475.63859771218,JS
843,4,32238.421736652777,JS
843,5,33114.14919096611,JS
843,6,32773.07248614391,JS
843,7,33900.942917377906,JS
843,8,34664.25682512669,JS
843,9,34507.67276257694,JS
843,10,35228.003355025365,JS
843,11,36363.48436965543,JS
844,1,30025.425379841345,JS
844,2,30838.32507356881,JS
844,3,32296.619518718544,JS
844,4,33928.66690494045,JS
844,5,34283.42917882937,JS
844,6,35705.18916968544,JS
844,7,37932.655053281334,JS
844,8,39564.31934363841,JS
844,9,41425.21579543044,JS
844,10,42714.13331516631,JS
844,11,43829.566319107,JS
845,1,29488.394726945695,JS
845,2,30218.192339303234,JS
845,3,31151.38032588165,JS
845,4,31733.536604870696,JS
845,5,33708.32881358989,JS
845,6,34645.804855448885,JS
845,7,35394.118188229055,JS
845,8,36156.373057538396,JS
845,9,37763.02939919394,JS
845,10,39337.94027549422,JS
845,11,40240.04689269901,JS
846,1,29421.962768529338,JS
846,2,30086.945950704583,JS
846,3,30418.106381133046,JS
846,4,30684.886945307757,JS
846,5,31995.639221728932,JS
846,6,32635.863754587826,JS
846,7,34437.23349695053,JS
846,8,35691.21489534228,JS
846,9,36317.421405623245,JS
846,10,38239.21756054854,JS
846,11,38785.347640347296,JS
847,1,29516.13255492242,JS
847,2,30842.469387601323,JS
847,3,31678.413357046295,JS
847,4,33767.197106954925,JS
847,5,35427.5755018481,JS
847,6,35854.668486147624,JS
847,7,36906.91412091701,JS
847,8,37691.601357318104,JS
847,9,38060.77899634525,JS
847,10,39344.038844849725,JS
847,11,38771.880761593486,JS
848,1,28458.730960888468,JS
848,2,30437.310706813263,JS
848,3,31627.98582765599,JS
848,4,32787.235661728104,JS
848,5,33881.665437732016,JS
848,6,34752.225264068176,JS
848,7,36353.209163394844,JS
848,8,37186.34111915172,JS
848,9,38200.037793155476,JS
848,10,39125.37192079869,JS
848,11,39791.684128049645,JS
849,1,28320.524047614905,JS
849,2,29012.742547013342,JS
849,3,29302.07225678367,JS
849,4,30074.513507270985,JS
849,5,30733.12000783937,JS
849,6,31405.773643896115,JS
849,7,32973.31644920666,JS
849,8,33962.52173264071,JS
849,9,35134.97342153499,JS
849,10,36146.97820334268,JS
849,11,37539.554087277334,JS
850,1,30677.703147960507,JS
850,2,31742.275259647664,JS
850,3,32669.948871579865,JS
850,4,33587.28382296225,JS
850,5,34546.4968102162,JS
850,6,35295.3156531757,JS
850,7,36224.30279240303,JS
850,8,36866.54650724361,JS
850,9,38769.80228982649,JS
850,10,39277.12182237383,JS
850,11,39814.39933687589,JS
851,1,30187.288479701278,JS
851,2,31003.25370636049,JS
851,3,30736.569061887865,JS
851,4,32607.97436396241,JS
851,5,34643.58888507795,JS
851,6,36355.77310192038,JS
851,7,37988.67663510191,JS
851,8,39317.17206669484,JS
851,9,40329.67848899874,JS
851,10,41246.29903502744,JS
851,11,42495.20923311708,JS
852,1,30202.45256565079,JS
852,2,31230.31972124844,JS
852,3,32605.905787605163,JS
852,4,32924.24908947831,JS
852,5,33604.73862068795,JS
852,6,34508.4947447165,JS
852,7,35114.53670492483,JS
852,8,36211.750587883755,JS
852,9,36826.77941754827,JS
852,10,37689.68506074823,JS
852,11,39585.98241220503,JS
853,1,29320.535034792978,JS
853,2,31043.495429575385,JS
853,3,30713.531906526314,JS
853,4,30532.316976930415,JS
853,5,30884.955694405104,JS
853,6,31585.631796508555,JS
853,7,32783.159544371345,JS
853,8,33834.467468226016,JS
853,9,35460.750947881475,JS
853,10,36688.47613764686,JS
853,11,37004.13201907136,JS
854,1,30558.013551234002,JS
854,2,31805.58669979822,JS
854,3,32861.50083036389,JS
854,4,33468.35699331448,JS
854,5,34295.20518718175,JS
854,6,35321.30207560418,JS
854,7,37095.435711342325,JS
854,8,38194.23319019264,JS
854,9,38989.379383771244,JS
854,10,39732.42636993259,JS
854,11,40034.769646532695,JS
855,1,29387.04257404155,JS
855,2,30317.851828853967,JS
855,3,30563.494577535577,JS
855,4,31452.012593270945,JS
855,5,32313.671791973775,JS
855,6,34017.71920849176,JS
855,7,35857.88834271054,JS
855,8,36626.55801396317,JS
855,9,38074.12325076896,JS
855,10,39003.76387765626,JS
855,11,39342.13384152852,JS
856,1,29026.281656909625,JS
856,2,29958.593803469903,JS
856,3,31084.038778221417,JS
856,4,32042.822106514115,JS
856,5,32723.10391647306,JS
856,6,33415.07507870471,JS
856,7,35095.6853144736,JS
856,8,35338.178414685564,JS
856,9,36395.504219865026,JS
856,10,37661.84319592221,JS
856,11,38821.98257807963,JS
857,1,29159.10612664082,JS
857,2,30442.496482281542,JS
857,3,30784.429244226238,JS
857,4,31078.65222792458,JS
857,5,32066.846142413513,JS
857,6,32331.134684120287,JS
857,7,32844.05317638387,JS
857,8,33641.03937914747,JS
857,9,33995.45307579143,JS
857,10,35086.63244479088,JS
857,11,35110.013502304355,JS
858,1,29619.537139010583,JS
858,2,30647.306808566103,JS
858,3,31370.743504527716,JS
858,4,31264.865589685003,JS
858,5,32657.328290408965,JS
858,6,33554.58403782095,JS
858,7,35675.05809666349,JS
858,8,37151.19121280667,JS
858,9,37945.83588536059,JS
858,10,39163.07414960662,JS
858,11,40212.60945243022,JS
859,1,29278.63856036736,JS
859,2,30594.839672012386,JS
859,3,31841.186025576015,JS
859,4,32867.80133355791,JS
859,5,34870.34106250677,JS
859,6,35499.08951642745,JS
859,7,36872.08953233971,JS
859,8,38286.11585929853,JS
859,9,38930.92601273325,JS
859,10,39547.92800455129,JS
859,11,41417.331231790195,JS
860,1,28844.065364301197,JS
860,2,29521.510157287288,JS
860,3,30076.14731881844,JS
860,4,31122.653711194565,JS
860,5,31961.367149493035,JS
860,6,33581.45121523786,JS
860,7,34829.758135182085,JS
860,8,36717.41311918443,JS
860,9,37916.71320596413,JS
860,10,38544.968788980725,JS
860,11,38634.412258539574,JS
861,1,30552.487734287814,JS
861,2,31563.092863665755,JS
861,3,32628.325565096333,JS
861,4,33398.9659283596,JS
861,5,34325.78461079293,JS
861,6,35304.66544599458,JS
861,7,36885.291805710105,JS
861,8,38516.239793186905,JS
861,9,39970.733615943325,JS
861,10,41083.94339289149,JS
861,11,42725.878829588146,JS
862,1,29883.53407504992,JS
862,2,32523.434370744213,JS
862,3,33534.688209191816,JS
862,4,35313.96905038588,JS
862,5,35826.92941364533,JS
862,6,36590.043802907814,JS
862,7,37791.80417847123,JS
862,8,38957.31213574803,JS
862,9,39746.204126076795,JS
862,10,39734.28528519935,JS
862,11,40239.84084870519,JS
863,1,29427.07290999387,JS
863,2,30582.052582389628,JS
863,3,31673.460491926275,JS
863,4,32575.23488447358,JS
863,5,34290.35610229714,JS
863,6,34818.78253009543,JS
863,7,35873.74273915657,JS
863,8,37185.90068217762,JS
863,9,37725.92313969072,JS
863,10,38326.11860392329,JS
863,11,39609.00153572543,JS
864,1,31612.687416920722,JS
864,2,33016.5350783187,JS
864,3,34338.68169748903,JS
864,4,35612.76229945037,JS
864,5,36984.07069901295,JS
864,6,37649.80624067715,JS
864,7,39542.94025884929,JS
864,8,40473.92291031034,JS
864,9,41887.011613325194,JS
864,10,42695.561553746826,JS
864,11,43622.654161883394,JS
865,1,31786.88355452702,JS
865,2,33198.06185593961,JS
865,3,34282.06307153615,JS
865,4,36156.88270311265,JS
865,5,37131.62516778188,JS
865,6,37718.053205270546,JS
865,7,38831.15529374368,JS
865,8,39895.15101797516,JS
865,9,41328.87717858031,JS
865,10,42302.31915502653,JS
865,11,43316.875414911294,JS
866,1,30779.696122428155,JS
866,2,31189.514879732087,JS
866,3,32431.791308990534,JS
866,4,34225.37408805311,JS
866,5,36494.736897010174,JS
866,6,37691.81747178347,JS
866,7,37902.77141272876,JS
866,8,38444.53998852445,JS
866,9,39186.87666784656,JS
866,10,39861.52314578015,JS
866,11,41002.09061374412,JS
867,1,30609.980871431966,JS
867,2,30915.830809712046,JS
867,3,31746.54878920296,JS
867,4,32641.516939149795,JS
867,5,32719.825643697623,JS
867,6,33712.82351415355,JS
867,7,34823.48152688002,JS
867,8,35935.92227956184,JS
867,9,36460.908189252,JS
867,10,37436.058091004255,JS
867,11,37959.790721327656,JS
868,1,29973.418226764785,JS
868,2,31009.494937451254,JS
868,3,31211.249853202044,JS
868,4,32654.79440858339,JS
868,5,33374.063223811085,JS
868,6,34755.820701098884,JS
868,7,35351.27341317663,JS
868,8,36237.69264744946,JS
868,9,37331.75883540465,JS
868,10,38275.29848204033,JS
868,11,38919.50429768025,JS
869,1,28449.00680585458,JS
869,2,30179.607600613745,JS
869,3,30350.059420116333,JS
869,4,30897.249731971075,JS
869,5,32252.854880027367,JS
869,6,32444.44339360651,JS
869,7,32837.41128813579,JS
869,8,33669.738574752846,JS
869,9,35401.67411507899,JS
869,10,36752.52764378491,JS
869,11,37199.81430995018,JS
870,1,29291.74071825003,JS
870,2,29506.1897512391,JS
870,3,30898.374996656472,JS
870,4,31949.615745732364,JS
870,5,32582.703147930693,JS
870,6,34818.81912062333,JS
870,7,36160.00853920949,JS
870,8,36963.6658716703,JS
870,9,38268.39482996981,JS
870,10,39602.91755056976,JS
870,11,41486.65684003354,JS
871,1,30588.81385763449,JS
871,2,32734.446824149873,JS
871,3,33250.722894769184,JS
871,4,34988.20079016748,JS
871,5,35563.05718022689,JS
871,6,37129.76878501432,JS
871,7,38343.37676988531,JS
871,8,38799.22408007909,JS
871,9,40524.32166413728,JS
871,10,41521.89762375765,JS
871,11,42380.56185115044,JS
872,1,29029.649988668705,JS
872,2,29969.05602467976,JS
872,3,30500.06472619921,JS
872,4,30786.71844719123,JS
872,5,31712.004517959132,JS
872,6,32056.698798124577,JS
872,7,33198.870421851025,JS
872,8,33732.19810777438,JS
872,9,34787.66667816157,JS
872,10,36084.37400944138,JS
872,11,36920.28966910427,JS
873,1,29019.60580845092,JS
873,2,30277.570536921172,JS
873,3,31743.044270677627,JS
873,4,32404.282002528344,JS
873,5,33476.42441359011,JS
873,6,34440.44639327686,JS
873,7,36205.77291552825,JS
873,8,36986.2567985196,JS
873,9,38265.06126611687,JS
873,10,38983.58941898876,JS
873,11,39878.397022647456,JS
874,1,30853.19167917399,JS
874,2,31832.590441259857,JS
874,3,32770.05530076419,JS
874,4,33856.153014540556,JS
874,5,35458.81950281254,JS
874,6,35947.138068153436,JS
874,7,36601.149418993045,JS
874,8,36840.26451987094,JS
874,9,37544.4831929455,JS
874,10,39292.89315726996,JS
874,11,40398.15856825237,JS
875,1,30004.253980011414,JS
875,2,30897.590599299838,JS
875,3,32852.9316724145,JS
875,4,33813.24479637591,JS
875,5,34798.65231570695,JS
875,6,34971.9680058975,JS
875,7,35545.10566707453,JS
875,8,36121.28681687236,JS
875,9,37324.64264264999,JS
875,10,38179.830622672795,JS
875,11,39358.43427370514,JS
876,1,29789.24019795584,JS
876,2,30159.059440803216,JS
876,3,32005.486868092623,JS
876,4,32903.86170654935,JS
876,5,34279.83961303326,JS
876,6,34539.46153007287,JS
876,7,35424.486069499595,JS
876,8,36164.95340399349,JS
876,9,36627.81433645837,JS
876,10,38093.509751046935,JS
876,11,38957.17746919667,JS
877,1,30733.244532619174,JS
877,2,31658.981498799872,JS
877,3,32637.289653818814,JS
877,4,33444.34918664168,JS
877,5,33649.761541073734,JS
877,6,34285.30594223832,JS
877,7,35515.535684732764,JS
877,8,36441.426759684065,JS
877,9,36731.96394313593,JS
877,10,38510.68603552506,JS
877,11,39874.50012997844,JS
878,1,29745.41589626061,JS
878,2,29725.75486286272,JS
878,3,30355.405270448144,JS
878,4,31703.419986379464,JS
878,5,33019.38009291316,JS
878,6,34517.97730600939,JS
878,7,35195.85577121797,JS
878,8,36122.444258435375,JS
878,9,38031.17758265195,JS
878,10,38507.821465823145,JS
878,11,39242.603031428145,JS
879,1,29973.967773054075,JS
879,2,30118.540547850345,JS
879,3,30922.56545549034,JS
879,4,32407.875888642804,JS
879,5,33060.420614420254,JS
879,6,33727.637765326566,JS
879,7,35038.51907084033,JS
879,8,35990.56744818567,JS
879,9,37271.29608443186,JS
879,10,38509.875884911926,JS
879,11,39250.839452149725,JS
880,1,32116.594203555334,JS
880,2,33404.23288366767,JS
880,3,33929.58843428739,JS
880,4,34446.01298434618,JS
880,5,35686.709435133955,JS
880,6,36109.49237363423,JS
880,7,37541.99677095016,JS
880,8,38306.4838542363,JS
880,9,39945.83239018379,JS
880,10,41944.63427542751,JS
880,11,42951.24918154507,JS
881,1,30350.0594012983,JS
881,2,31468.80160414413,JS
881,3,32745.378901637756,JS
881,4,34146.124751912444,JS
881,5,35361.810876409705,JS
881,6,37308.10505824461,JS
881,7,38148.23582960746,JS
881,8,39550.04692514893,JS
881,9,40760.39453375035,JS
881,10,42271.828606521536,JS
881,11,42868.2049363248,JS
882,1,29838.5546395421,JS
882,2,30477.42319542535,JS
882,3,31958.866119519564,JS
882,4,33107.57005750051,JS
882,5,34456.94248929336,JS
882,6,35510.71294866432,JS
882,7,36359.4303725881,JS
882,8,37255.26576602931,JS
882,9,38230.839845458955,JS
882,10,38489.12521647285,JS
882,11,39683.681099012945,JS
883,1,30548.924351039568,JS
883,2,32358.628463119752,JS
883,3,33054.28495212283,JS
883,4,33861.249149692616,JS
883,5,34844.77475910825,JS
883,6,35545.22194622548,JS
883,7,37553.467489900104,JS
883,8,38503.717426706615,JS
883,9,39628.8795581197,JS
883,10,41918.80471703301,JS
883,11,42993.89671638565,JS
884,1,28722.592610768355,JS
884,2,28966.667269006834,JS
884,3,30198.937138549023,JS
884,4,32004.693019341223,JS
884,5,33301.43331377915,JS
884,6,34008.70322013202,JS
884,7,35805.66297876984,JS
884,8,37548.621230972014,JS
884,9,38073.386145020995,JS
884,10,38963.57127525771,JS
884,11,40168.414019692864,JS
885,1,30868.728782490507,JS
885,2,31591.08281536463,JS
885,3,31863.243371073426,JS
885,4,32306.5069934599,JS
885,5,33068.40396663077,JS
885,6,34149.76953532943,JS
885,7,34776.51434358959,JS
885,8,35316.048305341625,JS
885,9,36612.23403552248,JS
885,10,36883.742870002825,JS
885,11,37063.48908390366,JS
886,1,29569.834350211164,JS
886,2,30279.61519114375,JS
886,3,31794.456593056,JS
886,4,31796.148764513047,JS
886,5,33067.35095174848,JS
886,6,33478.923421052576,JS
886,7,34381.52248608581,JS
886,8,36197.68405046681,JS
886,9,37900.720064940484,JS
886,10,38887.27837304571,JS
886,11,39783.557400855694,JS
887,1,30325.4187582786,JS
887,2,31027.930420734818,JS
887,3,31705.246980095777,JS
887,4,32810.94202958718,JS
887,5,34056.09166382386,JS
887,6,35783.72777018894,JS
887,7,36364.76337621143,JS
887,8,37377.8352258301,JS
887,9,36615.573137489046,JS
887,10,38214.40232485291,JS
887,11,39204.34906822102,JS
888,1,29143.447008985393,JS
888,2,30073.869572962463,JS
888,3,30879.333655401904,JS
888,4,31699.16866392562,JS
888,5,32697.810862220165,JS
888,6,34032.78957730923,JS
888,7,35115.206748340104,JS
888,8,36483.88458308439,JS
888,9,37157.933444649825,JS
888,10,37559.82793434047,JS
